Document ID;purchase_date;total_items;total_payment;user_id
Ozk6M8v7iq5nqv9b2G5v;2024-06-29 13:21:23.678;3;312000;"""4392f865-1829-4339-9f85-61c6aa8f7aea"""
P0cN6gjJlHgMb0BamvMY;2024-06-22 10:09:12.901;9;797000;"""91cb0065-14dd-407b-8d89-c3772463f6d5"""
P3ow8SbjzL6E4u2xb9fQ;2024-06-17 15:28:34.234;2;262000;"""2bff7f1f-a8d0-425a-b21a-888a3c44a1a4"""
PAJkKAFilpiT0FzL8tUi;2024-06-24 13:43:21.567;2;299000;"""db43b40f-ca41-4ba6-9633-f4169d40bd19"""
PAXasqqfiGlAoOWQVYor;2024-06-11 12:54:32.890;9;1264000;"""e4fcdc25-5251-4c9f-a59b-25b81d1debd0"""
PEkD6gaNRyypgpiRFs5A;2024-06-27 09:32:10.123;6;779000;"""fdae948e-5b32-4acf-842c-18caed59b7cb"""
PGMGxtN1bfnHh1h5LEiF;2024-06-08 17:21:23.456;3;394000;"""f95a78e4-7558-4f5d-bb5f-c75c8cce04ed"""
PP3LoDJD1N93NHp5HxIV;2024-06-18 14:43:54.789;9;873000;"""21e42678-2e24-4207-a7b3-07599d03a99e"""
PRpsnV5A7kBRHaRx4GXK;2024-06-15 08:12:34.567;3;226000;"""a003f028-4539-4c6a-8172-4179c9feffa4"""
PUb802SV7fJ4Bk14s290;2024-06-10 12:45:23.890;1;88000;"""7e609b9f-541f-42ae-9daf-32c86eda8b03"""
Pb0pYSYN0yMyBeDCh912;2024-06-13 15:34:21.234;7;539000;"""1e3273a1-8ec9-4831-b265-fc3347aec56c"""
PczVhTffckTQrmnZnCcd;2024-06-26 18:09:12.567;5;478000;"""4bcb1be1-b276-4b46-a837-359c01935290"""
PgNEdrrDPz92TCTdZ5fl;2024-06-27 09:28:45.678;8;960000;"""0f343f76-5347-454c-a2d7-0860fbb3cf5f"""
PuT1liIhMT5IDmRNmCqh;2024-06-01 10:57:32.123;7;519000;"""22aca942-0dbe-4d87-83b7-887976288749"""
PxxHcuImDPYFod8OAzc8;2024-06-22 14:06:59.456;7;702000;"""9c2e917c-058e-4e2e-b32e-20138f7684a6"""
Q0qQbDF0G4VhUHMbEFvn;2024-06-30 16:32:10.901;10;964000;"""9f0d193f-f4ec-459f-8d94-2b9f42c97276"""
Q1LT9MKCSm293rk0gQGx;2024-06-18 11:43:54.234;6;503000;"""6af7e783-7049-4386-b817-70c02f4a30cd"""
Q5tdfNIrHji6HtXfXtji;2024-06-09 07:32:54.567;8;1148000;"""752e5b67-0a78-4b14-8f1f-4230b9ffdc8c"""
Q97odBhJSc2nO3z9s4IM;2024-06-29 19:24:34.890;8;1037000;"""1fff8144-46c7-4d13-9412-566386d618f0"""
Q9hR5fNpv5LNjXk5LOs2;2024-06-10 13:40:21.012;4;534000;"""20e1c223-832e-4306-8209-40e4db7b0d01"""
Q9lTL5fSlNycIx59kXbA;2024-06-28 17:21:23.345;9;634000;"""59edc06f-630f-4800-b0ff-75fbae38c3c4"""
QAuFu9Pfpmdzrvv3071E;2024-06-13 09:54:32.678;3;213000;"""e3b095eb-3fe1-4ea9-a38d-19039f101a0b"""
QFWpwFkOiaOEa6nkr4o4;2024-06-16 12:34:56.789;8;1061000;"""0d6879c1-d8db-4a62-b688-149721feb094"""
QG9eQnp6BioUZG0SCiOa;2024-06-13 08:43:21.012;9;495000;"""60aa98f1-e4ed-463d-83d2-28a2469e889f"""
QHsPbafBggRITankSgOl;2024-07-01 21:46:21.345;3;446000;"""b1b2284c-f077-4acf-b079-3246d2bc03eb"""
QHyVLAWdWMkeXaDhJJAv;2024-06-09 18:32:10.678;6;433000;"""423e0737-d30a-44dd-9efe-b3249abf3e0e"""
QLrTrZovPPJaU9OBDw1j;2024-06-23 10:06:59.901;5;390000;"""d092afb9-8769-470a-ae69-a4dbdd9e73dc"""
QOOFU5d08i4MbUibPvYN;2024-06-30 07:09:21.234;7;445000;"""51efdd1c-f233-45cb-85ad-2044c1af9bc1"""
QTBKGlorp0SgAuxqLVfe;2024-06-08 15:28:34.567;8;418000;"""7274c973-15ff-4083-a3ec-bc7b47cbef5a"""
QVK7cRb6CyyhZYMdQphm;2024-06-20 16:09:12.890;9;1100000;"""e932a1c6-fa3c-4083-b214-0b45defc8907"""
QXrVMtTmFP3ZPTMR2MgZ;2024-06-09 14:28:34.123;3;313491;"""d9570ff1-31f2-43e6-bdb2-9a824114106c"""
QY3IBeuJowoZnJzBN1WG;2024-06-21 19:45:32.456;3;166572;"""0763861e-fd70-472c-a8a0-a258eac1e69d"""
QYSfEhz9wMWnfMrpBmha;2024-06-07 18:32:10.789;10;990710;"""d58ffb1b-d558-4bbb-ad96-d814890e887b"""
Qb2Xy69ptPxJnXPXYIPF;2024-06-16 08:54:32.012;8;869000;"""60049f21-3447-41ba-a342-59da0209d236"""
QbfaSdh37w3KqRy92zqg;2024-06-26 13:29:45.345;3;344000;"""d5565239-2e1a-4ba0-9665-44b4a7d477c7"""
Qc7Cqhq8VUdXRKEYWkIl;2024-06-11 11:12:54.678;9;1129000;"""ed4a5169-a9ed-491c-bc32-eddb81a28b3b"""
QgjH6nWhHLWnaiknRgQh;2024-07-01 07:57:32.901;3;422000;"""95d2b65b-c461-4e11-9fb8-f6ed35217c9c"""
Ql15nU3qUHhaILbsHpR5;2024-06-10 09:45:23.234;10;640000;"""db051d1f-7e58-40c0-86d5-db9a700f6dcc"""
QlfmbW4at9T62V8Dgsze;2024-06-29 14:06:59.567;4;562000;"""3d462382-d18b-489b-8e27-6f6a78c52070"""
QvwXa584S8cQgJYYd3h4;2024-06-25 17:09:12.890;3;357000;"""7063550e-df1e-4629-94f9-813b1b4aa06a"""
QwWPQUisNGItXZlsPlrZ;2024-05-17 10:32:10.123;5;300000;"""48019ec1-64f0-4a7b-b822-b43df0b5c41f"""
R2I8ySMulUuPfMecwCFr;2024-05-15 12:15:34.456;4;200000;"""768a9ccf-1250-48da-8516-a0f990920fad"""
R3ROC7ncV0O8WXqRAtEd;2024-06-05 11:43:54.789;6;466000;"""dbdebd61-3545-42cd-932b-1482abd7ee18"""
R5d3xpEZ3d5KcqfSbLue;2024-05-15 14:32:10.012;2;100000;"""c84d3063-e1fc-46a7-b5aa-0c6c8e1c46b7"""
R8UMAf2QtCodR4fA8b0A;2024-06-03 08:09:12.345;10;1328000;"""8e1fdab5-d03a-4a16-a56d-9f070145cc4f"""
RCBi13RY6emcOScsAp8G;2024-06-21 15:28:34.678;7;665000;"""5ac58726-82c0-4bd7-b264-882f95f4dd9a"""
RFp0atdcrlQ97J9XWtfx;2024-06-30 12:54:32.901;2;158000;"""a99906d0-1bc2-4915-9205-d910f3966a41"""
RIrkW7ZESKGzncEd8ryB;2024-06-24 14:43:21.234;9;933000;"""12dd6561-6908-497d-8b68-f24ea6f0bd6b"""
RJAUu1x0rGn74UHifmtw;2024-06-04 09:54:32.567;4;236000;"""c6403b4a-91ae-462f-8fd4-99e6fa8f79ba"""
RNYRa3RWLaVclJu84Lbk;2024-06-11 15:06:59.890;7;900000;"""4b1014dd-d3ba-48b5-8167-17b4494af078"""
ROl5o2CIfQ91nsJiDp8T;2024-06-05 16:43:21.123;5;364000;"""6b3a5fe6-ca96-4ef3-9a3f-2451d57f0c51"""
RRbh27P5joUMQ0BGReZL;2024-06-16 19:21:23.456;1;92000;"""1ec336ff-cb30-4932-88f8-833df72436ea"""
RYiAYVH0Pt4HWDsNDpjN;2024-06-14 18:09:12.789;1;140186;"""8e99844a-a9e5-431e-a47d-c72a4324d4b7"""
RaeMBcFdNPhcR0fTSuvm;2024-06-07 13:40:21.012;2;119000;"""703ba7f5-5b4a-4b3e-92c1-44afc185b372"""
RdkjHSZ8uT2QgIdw8D0t;2024-07-01 09:09:12.345;2;293962;"""a756ded7-8859-4512-b6f3-9ae09812982c"""
RmhIS8tXOKaqfFiBU5eU;2024-06-09 08:54:32.678;9;1084000;"""7ce8df39-d76d-49a1-b294-94624ea9bced"""
RqtEDng3BDz8RnRGtWNk;2024-06-20 11:12:54.901;3;409000;"""f9dc0f29-bb40-4f7e-8b9b-bbd90c148525"""
RtLusdWrHkUuoyeOVhBG;2024-06-19 13:40:21.234;1;79000;"""17187fbc-0ec1-43f5-b10e-2319fde7fd47"""
RvR0D2iwAuwHJAb2NJxc;2024-05-15 16:09:12.567;5;300000;"""c8d6acf1-2d4a-4b72-9120-41b910723cf9"""
RwI5tt1aQOsV05uvQesU;2024-06-22 10:57:32.890;1;76000;"""2d37cf33-406e-4a0f-9075-2523be2f7fd1"""
S41wwgqoDj7k55DDKsHh;2024-06-19 14:32:10.123;1;50000;"""144c509e-a182-4194-91cd-de5d04634013"""
S76Sh0Ed2a3fjRBTm0tj;2024-06-05 18:43:21.456;4;386000;"""dbacba96-9811-4799-8cb1-bb40c4e0c344"""
S81lxhzHGWzLL8A6mxGJ;2024-06-28 07:32:10.789;4;425000;"""77b4b33a-a901-44b8-9f36-d970fc960c3d"""
SA13NqJFsmv7MeXfpUHZ;2024-06-05 21:23:45.012;10;1315000;"""0d76a80b-abf7-4828-a2ea-4ae2aa9caac7"""
SJew1ClBk4RGoGrRHEz5;2024-06-29 16:32:10.345;5;442000;"""79dfd0d9-b3be-44cc-896f-5e195ff55764"""
SN6uMnBKh2VNnMud3tfG;2024-06-12 09:45:23.678;5;525000;"""d89baed4-79c3-4de7-af97-d1107188ed2a"""
SNMqzM2suyXfVvjO5iU4;2024-06-08 13:29:45.901;9;1158000;"""c8d1668c-dd08-45d2-a34a-cecfe497e1f0"""
SOoDJvO4AfkHskdXd4Og;2024-06-05 17:21:23.234;10;1410610;"""eb047410-e111-4d1a-8162-402f1bd34973"""
SPs3FnLGRnJjLtYxEI5v;2024-06-19 08:43:21.567;6;799000;"""cb028a1f-2243-4d77-8a62-69b24edb3d6d"""
STTLKsUoLXtweEFa5jgI;2024-06-16 16:09:12.890;6;807000;"""ab799659-8afc-4b5b-8ba0-c45d0fbaceb2"""
SVmzhtdAylAuLLRKPSKp;2024-06-11 14:06:59.123;6;730000;"""108709c2-15b8-4ca8-810c-e86f36367e9d"""
Sdw7q5O6yAvsP42ebeek;2024-06-12 19:54:32.456;1;133000;"""c8c891cd-f965-4287-ab57-e77018c02df8"""
ShixPCh7LibWYaUazSIC;2024-06-11 10:28:59.789;3;344000;"""72631cd1-7916-4ebd-90d2-4c4e3a631801"""
Si1WTasHcQ60utKqnrmt;2024-06-27 12:54:32.012;6;550000;"""4139c20a-36cf-4dc2-a2b7-eba7790adf65"""
SlYV63gk6BbAGX924OLa;2024-06-24 15:28:34.345;7;403000;"""9259ccc0-ab88-4c30-88a4-b2a39378d3b2"""
T3Ri96Cn7XdjcCm4z7Uh;2024-06-12 18:32:10.678;7;992000;"""ca4a9b5f-94a6-4e14-9262-3e3b15e9d644"""
TAJUrm8OfhTBaEhjoOxZ;2024-06-18 09:09:12.901;7;354000;"""daea106f-a97b-4211-919f-c6ce1569b5ee"""
TBSRaPVjP6mo2GxMPVH9;2024-06-01 16:32:10.234;8;593000;"""2632a50b-b433-45ec-a30f-d1c8a6cbc9fb"""
TC77CJuYkH4ntAXSaB60;2024-06-23 13:40:21.567;1;101000;"""5f282fab-4150-49b9-98d1-6ce2d0a7be5d"""
TEYqqXtGrtPiGHj6nnKQ;2024-06-13 11:12:54.890;5;690000;"""828b3e69-02cb-49a3-8c1b-e26156f3a529"""
TF3KqPvjevcEHonM3xkY;2024-06-02 17:09:12.123;7;745000;"""5c745dbe-a2d8-45ea-8461-4ca161a953b2"""
TFo4MTwVhtcSAxhbBuMt;2024-06-06 14:43:21.456;9;1328000;"""9f141b7f-96ed-4aeb-87c3-9a6b5b6f3fb8"""
TPgaieTAnBW1Qlif6hl1;2024-06-04 19:54:32.789;5;373000;"""b49897de-3170-482c-8fb4-224de899613f"""
TR0QU1eSCCM3YchUmwWn;2024-06-05 10:57:32.012;8;868392;"""a75df7ca-a06d-4b70-b309-56cbb0df8db6"""
TRexIvLLlLwn7nSfUzNg;2024-06-26 08:43:21.345;7;856121;"""82c3dd09-b8a7-4eff-86fe-25fe2aa742a8"""
Tc0CaLdRUDpEeoj1b0eR;2024-06-18 16:32:10.678;7;790000;"""4c6b88f0-aebf-4814-a114-4550dd3ffc3d"""
TiNrS0ZeFEL31rfFDEpm;2024-06-20 15:06:59.901;5;414000;"""12d0cbe5-a567-461c-9275-d69019dccb27"""
TqL1GhHXZYKIXJ12HQkz;2024-06-17 17:21:23.234;7;859000;"""1c6d8c5a-cf5c-46e8-bcd0-cecf5a391af3"""
Tx1agiJXSfWI1xXiFYXc;2024-06-01 14:06:59.567;9;974000;"""6a07458c-d520-4d7e-82c5-9ef48798249d"""
U2qoiXIETFBXsIW8OT9q;2024-06-03 12:34:56.789;5;337000;"""b5c3e19b-96f1-4204-a3f2-3257c0ae5c7e"""
U2zsiQQ05vatTtSN1iA2;2024-06-20 08:54:32.012;4;394000;"""62cc919f-c8fb-4b65-b76b-acdc2293536b"""
U3brb1MCetQgz8Pz2bQY;2024-06-25 13:40:21.345;10;1102000;"""317112c3-e63e-4dcd-ac05-5154dbbe78b9"""
U6P6e6SUB97fsWqKNG3W;2024-06-14 07:32:10.678;8;694056;"""c73e7c1c-fd5f-469b-b40b-a7e728689e95"""
U6ab74vnhE2LCk0kRTLZ;2024-06-19 09:09:12.901;8;894000;"""b3c08a24-fa39-493e-8f97-1e6a7133e4e9"""
UCvArt8B22FZUtsJ4TAY;2024-06-14 16:32:10.234;10;933000;"""c8d2884c-f26e-4816-bbe5-c295fd845ae7"""
UICtOorhrtyZAAAOe068;2024-06-08 18:43:21.567;3;240000;"""a7b69144-66f8-4ec5-b9a7-3ecbe8c1d97b"""
UJOGqhqIhJYNQKYzdIvR;2024-06-15 09:45:23.890;2;116000;"""0e4edee1-c562-4f81-825b-f93aedafe5d6"""
UKMPtXCAswYlteAz5b19;2024-06-13 16:09:12.123;6;630000;"""50033ed7-bf9b-41c4-8d8d-5b5bc70262cb"""
ULd7qRvs9qAtRhYwnHQ3;2024-06-03 11:12:54.456;5;713000;"""89e066a1-ba4e-48f1-8a01-9d823cac1421"""
UMmYGtLxALWO1nNemIca;2024-06-22 13:40:21.789;2;129000;"""f4b9bc90-0210-4169-b169-1370592e05ff"""
USj4bZu8Sib34MJ3wXLN;2024-06-14 10:57:32.012;2;265000;"""8d5f0a25-e559-4169-a16b-f5839bc4bbfb"""
UVQcUhgw5ng3eYdWcHHr;2024-05-17 17:21:23.345;4;200000;"""62586075-c1f2-48e3-839c-5ba4af142d91"""
UZr4pBd5qa2HoY2LamTh;2024-06-09 15:28:34.678;9;612000;"""f939742d-6d99-4e6a-9827-36326ffab266"""
UbUHSb3tP3jFzMhjUDk3;2024-06-29 18:32:10.901;6;536000;"""d5531818-032d-4b43-aeec-d5c8cf64319b"""
Ueho8W1KMDxONTlXEJdM;2024-06-23 16:09:12.234;2;219000;"""92e81b17-ee8f-4352-9b1a-98d348fe3beb"""
Uf1TP6RmLscytuDk2HPU;2024-06-24 19:54:32.567;8;515000;"""32bea488-2d7a-4af5-aa47-6a8ef110af25"""
Ut7yUuoECJkb15Jxd8xl;2024-06-05 13:40:21.890;9;1065000;"""55f40cb0-96f3-4a8a-8ce2-7ae808567363"""
V10SkOX3UOvTdH0OXs05;2024-06-15 11:12:54.123;3;249000;"""c57f2037-58f7-43b9-8320-cacf298bb974"""
V1XZoKiXjVB65TO0lmjW;2024-06-11T06:30:00.000;4;357000;"""82a5c367-b3b3-4c5e-951b-b796b7ca384c"""
V2K9T314ADD59HOnim41;2024-06-09T07:15:30.500;2;218000;"""d26d5e5b-53a7-46d8-9774-7dc3fae2a74b"""
V4TrDRrOFiZujT6bU2XX;2024-06-04T08:20:45.123;2;206000;"""50dd61a6-f0be-484b-8d7d-ca5286f0859b"""
V7LvvWSt1B60UFfuSNxx;2024-06-02T06:45:12.789;2;145000;"""f691ca32-cd6b-45b2-acf5-57093daf742e"""
VB5A0SQu5BsrqceKuife;2024-06-18T09:00:00.000;8;934000;"""685bfa20-32bf-48d1-815c-39474f87594a"""
VDPOnF1r3ZCjsAwRAE03;2024-06-24T10:30:15.250;6;664000;"""5f0438bc-9a10-439d-9057-9ae87d9641d7"""
VDsn4TcUjf2wl99palOF;2024-06-17T11:45:30.987;1;50000;"""f08fb695-1371-4802-a380-201a0acc5315"""
VIWaOCDaRLDkQ5TJCvUG;2024-06-08T12:00:59.999;6;586000;"""769715d4-7e6a-4a88-891e-a95ed961194c"""
VPqri9kgEIEas7WqkVCX;2024-06-21T13:15:45.321;4;510000;"""d6faaa36-c0b9-4346-8ed4-31532a250867"""
VR7t0kbYBTcZs7Qp8roj;2024-06-06T14:30:20.150;2;187000;"""b845c3d4-f0bd-448c-a47e-bd1233b56e85"""
VRPJWjM2t3V6jondV8aq;2024-06-04T15:45:10.888;5;348000;"""397bde7a-d33e-46d9-9de5-18bbe4a0a20b"""
VU4o52GZwBj3NuI4ynDX;2024-06-05T16:00:30.400;6;567000;"""8318ef75-015e-411f-907f-2f24e94ec1c8"""
VU97CuJygIUKbFRopW2a;2024-06-16T17:15:00.600;5;640000;"""88ced310-85a5-43b3-b4c5-e3f2202442ec"""
VbkJ4Oimkhw3i8cIhNYo;2024-06-26T18:30:25.800;5;572000;"""64d05d63-546d-4e84-9eb6-0ad3b91772e4"""
Vc3DZmpmRo5TfbLrOLD3;2024-06-29T19:45:59.123;1;101000;"""0dba963b-9667-4279-a1ad-5f524509d07b"""
VePyr5vzXnk03a0ZEbxt;2024-06-09T20:00:15.456;5;442000;"""7ed15159-2c7c-4041-8a49-c20a4fa3767e"""
VsDwUhSJslkLoye5337W;2024-06-21T21:30:10.789;6;713000;"""a7ba3eda-13bf-490e-882e-13eab8c6dce6"""
VuDeUl98ARpXBYcIxWqN;2024-06-03T22:45:30.222;4;522000;"""e254bd58-b868-44fc-8fa5-4db9cdc44cac"""
VvgbYiAdeGgVQdxQzlbu;2024-06-23T06:30:00.000;1;149000;"""1b7165a9-941b-430a-8bd3-5a136607f0e4"""
VwjjP6xRhIBf8Gha7vGW;2024-06-06T07:45:00.000;3;433000;"""802d41b1-3c7e-4416-b000-18730f6df522"""
W0wZBElcE3PefVtuJXI0;2024-06-07T08:15:00.000;7;606000;"""37251adb-c265-4f7f-86c7-04a9d50871d4"""
W39B8gHY1PGcSKtvojXY;2024-06-29T09:30:00.000;10;1102000;"""68d4780c-bdaa-4b59-b076-0c3fc445b963"""
W3DBDo7z8HWHGfHuJVdj;2024-06-09T10:45:00.000;2;114000;"""8fe562cc-1ef9-458f-a4b7-4b9766b90aa6"""
W4OBGgzQbZUXyn6Jvn6G;2024-06-25T11:15:00.000;3;315000;"""14478bf2-1ff9-4e24-afee-9c4794398afb"""
W5FRl0TIer0PpRyZIDVW;2024-06-18T12:30:00.000;9;1218000;"""3377075f-09ab-4685-a5e1-2ac90199c760"""
WBiKrEzI3XVFIXTX92iB;2024-06-23T13:45:00.000;10;1211000;"""74945c3e-a6f6-4acf-b05c-374f5da6a59b"""
WDMSzCHa1nWzGknZH32a;2024-06-15T14:00:00.000;6;601098;"""d0289298-ffa6-4435-837f-db3c4c4da5af"""
WG1rlPuEWdbSvOW2vDm1;2024-06-26T15:30:00.000;5;460000;"""8a7ba13b-4e4c-4a1a-95c8-742aa692cdda"""
WHO6qVM15MfnsTAw2RWY;2024-06-08T16:45:00.000;10;1077000;"""b225870b-e95e-4201-8a84-a651c182c739"""
WLqrmvutWiCPTbEfllRp;2024-06-24T17:15:00.000;6;310000;"""03e09da1-4845-4fc6-8b58-fe7db7122ac3"""
WQGJ7ppTEUxxwhsoJdWW;2024-06-27T18:30:00.000;7;965000;"""4ca38575-3dfc-498d-a417-6d4112548026"""
WS2zCxXOsoSwKHKfn8Hf;2024-06-05T19:45:00.000;3;426000;"""60526d4f-a084-42c5-94c7-e187797628be"""
WVFbjvsthwwa5vnBnkXw;2024-06-17T20:15:00.000;5;307110;"""d04e17ad-f059-4fec-90a9-6eec6e7ebb15"""
WaPCDWxK8m6IjTXxghGk;2024-06-06T21:30:00.000;9;1111000;"""41f689a9-f3b5-448f-aabc-70731449e490"""
WbNXFA4Zeb24leATz8dx;2024-06-08T22:45:00.000;2;235000;"""4e2a6512-4411-4448-9e9a-2f302e90f379"""
WbNshPGi9iiZyCuWLoy7;2024-06-30T06:30:00.000;10;624000;"""4325542e-cc8c-4cfe-802f-ff0218ff7640"""
WcVdI8kY34zL1x4n24ss;2024-06-10T07:45:00.000;8;788000;"""8582ae60-76d5-4d58-86d2-6ca2c4784cbc"""
Wcfr0Z4mboVd8CAQKgeP;2024-06-28T08:15:00.000;9;576000;"""787e6323-9cdb-492d-a187-562ca0ba8a22"""
Woq8TR6jvvYVebRJf87X;2024-05-15T09:30:00.000;10;775000;"""92e138f9-3918-4358-8b74-3c67e5910e7d"""
WrLYQVDSK1TPnFJrm14j;2024-06-26T10:45:00.000;7;568000;"""fd4bfda3-dd54-4ac5-a08d-4ec48821c87d"""
WroPcCfejj3GFiesFUtu;2024-06-05T11:15:00.000;1;139000;"""8c3e56af-f07f-4633-b8fe-8ed60cac2546"""
X2V0MQuDcYTQMEr62l8D;2024-06-04T12:30:00.000;3;150000;"""6f785cf3-88e2-4110-b4fa-f2eccff56ec7"""
X3RhuM7q5UBzuzZfS9me;2024-06-07T13:45:00.000;9;749000;"""7218d985-df06-4f0b-8685-05acb220de67"""
X8FY4ZTYaflA7gN3eNKQ;2024-06-12T14:00:00.000;6;609000;"""b5ec255b-baba-4221-8a03-f7a557298b59"""
X91PQt1zpHWWzLppZzNP;2024-06-27T15:30:00.000;6;318000;"""aa31f783-9a42-4d6b-9f7e-4a0e1793abc6"""
XF50mxAvZykhZaMKvZ4Z;2024-06-30T16:45:00.000;4;351000;"""522b3806-3a70-4f17-a214-791ef699f9a9"""
XFEOcPNyDz6IIQtCoiNT;2024-06-14T17:15:00.000;9;1183000;"""d3c871b2-1497-4f13-aef5-2c33aca6f3ca"""
XJEnyjYdod0dT4TKCr3Y;2024-07-01T18:30:00.000;5;316000;"""72649a9c-4acd-4593-b81a-24e408ef95a9"""
XMy2guT3absBcHj14LHp;2024-06-13T19:45:00.000;5;334000;"""b31ec072-fa05-4fda-9035-2e5467d13de4"""
XNBuZzcnlKJizBXDH6YE;2024-06-12T20:15:00.000;9;911000;"""7e521a4e-01a5-4815-a5a6-42e220b0f6eb"""
XNEO8cUyH1nSYR4D37Rg;2024-06-11T21:30:00.000;10;530000;"""c65440ab-b395-4e17-af62-5eac40640565"""
XR1X23ZcGNw78HAUfQX2;2024-06-30T22:45:00.000;5;587000;"""0fe97f9a-8d88-46cf-87a1-8482692c1494"""
XRJUGPpQ7r2E0cjEnPun;2024-06-20T06:30:00.000;4;599000;"""4d54e115-41cc-4116-b70f-be5849933080"""
XRvp8K4uanaVu2uVCt9E;2024-06-29T07:45:00.000;5;285000;"""9e73a83c-f89c-4c82-ac14-d3c6edd6a583"""
XSTTr45oNzyuQWGFDf6Y;2024-06-09T08:15:00.000;7;646000;"""4cbbdad4-1069-4d41-940b-b761079a231c"""
XXO32uqDqH8zC6tfkKTU;2024-06-13T09:30:00.000;3;358000;"""ee3e8259-2b93-4ca0-9193-7dc614afdc31"""
Xa5UXNd5doqqvFNBy0HH;2024-06-11T10:45:00.000;7;1001000;"""d08f3d4e-3a70-4e35-8b6e-6d28cb108648"""
XcSzp3B6f4zrhrTkFzxn;2024-06-13T11:15:00.000;10;969410;"""e9d9c865-32b8-4fd1-a529-8693397bcdcc"""
Xd1zZPBYlqGEKjHV7W17;2024-06-09T12:30:00.000;2;132000;"""224dbd24-a406-4cbf-a073-1f2e5292938e"""
XeahSmUPIJvTl8gReFsZ;2024-05-15T13:45:00.000;2;187000;"""5a567b7d-41ed-4bb3-8a83-d835392e9ff6"""
XpWW0OFatLpLnnj89JAA;2024-06-06T14:00:00.000;6;304000;"""87e2fbb6-ebbc-4f84-ae7a-b7d952512fc7"""
Xs1lzBis2xfLpzwrxqnq;2024-06-11T15:30:00.000;2;292000;"""a6b3816a-3f2c-45ae-9e0d-a65eae5fa1e5"""
XsPMwct6gzbOmfnNjLka;2024-06-24T16:45:00.000;2;100000;"""b1a82d19-c083-43f3-bd10-a4ca8ca96161"""
XssKucgSNxcz7v9WFb5i;2024-06-24T17:15:00.000;4;292000;"""17d3ac82-4bb8-4d16-8e72-24518470856c"""
XtR7IpQmVwz472Yzvi0s;2024-06-22T18:30:00.000;4;444000;"""60cc4be8-a0fb-4f31-9d41-90f6121b8234"""
XvhvdzHXoeLHpzwAf1Ks;2024-06-22T19:45:00.000;4;531000;"""11c8385e-85f7-4ca6-9dc5-e48c8871e613"""
Xzk1BC5qhdk0EF87Ph8i;2024-06-09T20:15:00.000;1;138000;"""3e6e05c0-eb46-4f78-914f-c829a5a4b891"""
Y1KnitTLXOYWTHd0i6o2;2024-06-07T21:30:00.000;9;1126000;"""4ae74b4c-27ab-42db-9aeb-66137f8c7fee"""
Y24EzlKESOC5HVCcomYH;2024-05-15T22:45:00.000;4;220000;"""753a3cbc-d021-4ae2-9b0e-5e1f4887d2ce"""
Y8dswF5188LBWYnyjDoo;2024-06-05T06:30:00.000;5;667000;"""1328c8a0-fffd-49ba-9174-9d6bfd563822"""
YH3lFCzgn8M1IIHgfO5p;2024-06-12T07:45:00.000;9;1116000;"""73d584db-41e9-4a55-9270-d7e43570bd10"""
YHR6y4Kpm8xiLeIHZP16;2024-06-19T08:15:00.000;2;100000;"""92e58d0f-73b5-4a0a-9c91-1dd1445008e3"""
YIpMnChcDa2IbsHuEJRd;2024-06-21T09:30:00.000;7;362000;"""abe13c3d-a438-4918-90f6-82ece4d93545"""
YJ3dU6BENhdwaUGrS0nE;2024-06-22T10:45:00.000;8;675888;"""32261022-8dc9-454e-9e91-86c8ec76954f"""
YLCyXPYsriNupBftZj8I;2024-06-20T11:15:00.000;3;187000;"""958d3be9-d88a-4502-a7f7-c88051668bf9"""
YOxkidcCJk1VxrdkMpC4;2024-06-14T12:30:00.000;6;419000;"""e43cf4d1-3719-4684-a081-a53cacfb94ed"""
YUPBuKVwPEzpWGgvVISh;2024-06-09T13:45:00.000;2;127000;"""690008cb-c251-4a6b-9511-ee1df89cd56b"""
Ym4nd3utSQ27vxFH71fG;2024-06-05T14:00:00.000;4;523000;"""e6d1ec4a-17eb-43d2-9a70-13207f9a3a17"""
YtjMW1aGx9x3sgJ0IKMQ;2024-06-28T15:30:00.000;7;563000;"""eb22d407-61e6-4cbb-8506-15d433859cf8"""
YyTq7MqTO0dNHe5kMN7C;2024-06-04T16:45:00.000;3;268000;"""dbf9a01a-09d3-4c13-9b96-192694465db7"""
YyUsxqntMZUzqKG3DTwM;2024-05-15T17:15:00.000;7;475000;"""24cdf074-5b0e-4f7d-b0aa-43644ef02570"""
Z0dJOvFB3UyejEhpVpwG;2024-06-05T18:30:00.000;3;189000;"""5f4f57c2-e38e-40c9-92a4-c760dbb89ed2"""
Z3hneunNpjyS0BXSWaQZ;2024-06-22T19:45:00.000;4;251000;"""f0e2f4ca-6c13-463a-8919-005d3731f873"""
Z3yq5onaubTebZwTRkBy;2024-06-02T20:15:00.000;5;300000;"""02697a31-ff18-4df5-9b00-db6572951a0b"""
Z8esWSH3RISN44Nv7SGf;2024-06-09T21:30:00.000;1;92000;"""20b904d9-060b-4fe7-81e2-24d0f095794b"""
ZDoBV6bQX4p6iBpjEGdH;2024-06-15T22:45:00.000;6;341000;"""441c5e56-41eb-4834-b48d-a32931acdbb4"""
ZIGhpLf23yOs0YWunhWv;2024-06-02T06:30:00.000;4;263000;"""872989c9-6911-4782-b20e-b1a7bd23ffc3"""
